219,BXW,DKG,1,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
220,BXW,LHD,2,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
221,BXW,DKG,2,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
222,BTN,HOV,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
223,BTN,PRP,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
224,BTN,LRB,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
225,BTN,HOV,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
226,BTN,PRP,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
227,BTN,LRB,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
228,BTN,HOV,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
229,BTN,PRP,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
230,BTN,LRB,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
231,BTN,HOV,4,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
232,BTN,PRP,4,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
233,BTN,LRB,4,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
234,BTN,HOV,5,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
235,BTN,PRP,5,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
236,BTN,LRB,5,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
237,BTN,HOV,6,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
238,BTN,PRP,6,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
239,BTN,LRB,6,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
240,BTN,HOV,7,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
241,BTN,PRP,7,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
242,BTN,LRB,7,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
243,BTN,HOV,8,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
244,BTN,PRP,8,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
245,BTN,LRB,8,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
246,BCY,HPA,1,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
247,BCY,NXG,1,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
248,BCY,HPA,2,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
249,BCY,NXG,2,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
250,BMS,BKL,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
251,BMS,SRT,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
252,BMS,BKL,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
253,BMS,SRT,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
254,BMS,BKL,3,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
255,BMS,SRT,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
256,BMS,BKL,4,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
257,BMS,SRT,4,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
258,BPK,PBR,1,left,'{"SN":null,"TL":"5","GN":"5","GX":null}','2023/03/20 13:32'
259,BPK,WMG,1,right,'{"SN":null,"TL":"5","GN":"5","GX":null}','2023/03/20 13:32'
260,BPK,PBR,2,right,'{"SN":null,"TL":"5","GN":"5","GX":null}','2023/03/20 13:32'
